"X","Y","OBJECTID","PID","SSL","PMPROPERTYID","UBID","PROPERTYNAME","PMPARENTPROPERTYID","PARENTPROPERTYNAME","ADDRESSOFRECORD","OWNEROFRECORD","WARD","REPORTEDADDRESS","CITY","STATE","POSTALCODE","YEARBUILT","PRIMARYPROPERTYTYPE_EPACALC","TAXRECORDFLOORAREA","REPORTEDBUILDINGGROSSFLOORAREA","BEPS","BEPS_METRIC_TYPE","BEPS_PROPERTY_GROUP","PROPERTY_BEPS_METRIC_YEAR","PROPERTY_BEPS_METRIC","MEETS_BEPS","DISTANCE_FROM_BEPS_ESTIMATED","PERFORMANCE_REQUIREMENT_EST","LATITUDE","LONGITUDE","XCOORD","YCOORD","MAR_ID","GIS_ID","GLOBALID","LASTUPDATE"
-77.075432033065,38.9655833644787,107150,PM12001695,1866    0823,12001695,,Chevy Chase Library,,,5625 CONNECTICUT AVENUE NW,DISTRICT OF COLUMBIA,3,5625 CONNECTICUT AVENUE NW,WASHINGTON,DC,20015,1968,Library,59016,24618,206,WEATHERNORMALZEDSOUREUI_KBTUFT,Library,2019,214,Does Not Meet BEPS,-3.74%,-20.00%,38.96557557,-77.07542972,393462.95017557,144187.46045662,263960,,{DF9A5348-F45D-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-77.0288894497215,38.9430906700159,107136,PM12004357,2915    0802,12004357,,Petworth Library,,,4301 13TH STREET NW,DISTRICT OF COLUMBIA,4,4200 Kansas Ave NW,WASHINGTON,DC,20011,1938,Library,348003,21000,206,WEATHERNORMALZEDSOUREUI_KBTUFT,Library,2019,222.8,Does Not Meet BEPS,-7.54%,-20.00%,38.94308287,-77.02888715,397495.73039458,141688.26053233,295146,,{DF9A5348-F44F-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-77.0809971375486,38.9475582142018,107048,PM12004401,1729    0808,12004401,,Tenley-Friendship Library,,,4130 ALBEMARLE STREET NW,DISTRICT OF COLUMBIA,3,4450 Wisconsin Avenue NW,WASHINGTON,DC,20016,2011,Library,14219,21472,206,WEATHERNORMALZEDSOUREUI_KBTUFT,Library,2019,257.6,Does Not Meet BEPS,-20.03%,-20.00%,38.94755042,-77.08099483,392978.87964278,142186.91706185,284921,,{DF9A5348-F3F7-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-77.0133530575428,38.9053876754649,107077,PM12004293,0557    0849,12004293,,Georgetown Library,,,128 M STREET NW,DISTRICT OF COLUMBIA,6,3260 R Street NW,WASHINGTON,DC,20007,1000,Library,44816,20159,206,WEATHERNORMALZEDSOUREUI_KBTUFT,Library,2019,250.6,Does Not Meet BEPS,-17.80%,-20.00%,38.90537989,-77.01335077,398841.98995832,137502.59736858,295142,,{DF9A5348-F414-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-76.9923764084782,38.8986771443593,107050,PM12004404,0960    0802,12004404,,House of Ruth Shelter,,,651 10TH STREET NE,DISTRICT OF COLUMBIA,6,651 10TH STREET NE,WASHINGTON,DC,20002,1889,Other - Lodging/Residential,18060,18837,143,WEATHERNORMALZEDSOUREUI_KBTUFT,Lodging,2019,180.6,Does Not Meet BEPS,-20.82%,-20.00%,38.89866936,-76.99237413,400661.50977412,136757.61742783,1409,,{DF9A5348-F3F9-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-76.9855819506314,38.915125388758,107123,PM12004341,4038    0001; PAR 01420024,12004341,,New York Avenue Men's Emergency Shelter,,,1357 NEW YORK AVENUE NE,DISTRICT OF COLUMBIA,5,1355 NEW YORK AVENUE NE,WASHINGTON,DC,20002,1950,Other - Lodging/Residential,13050,31579,143,WEATHERNORMALZEDSOUREUI_KBTUFT,Lodging,2019,182.7,Does Not Meet BEPS,-21.73%,-20.00%,38.9151176,-76.98557967,401250.61005737,138583.57733588,66060,,{DF9A5348-F442-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0132992198482,38.8955119070046,107002,PM12004271,0571    0820,12004271,,Federal City Shelter/John L.Young Shelter,,,425 2ND STREET NW,DISTRICT OF COLUMBIA HOUSING AUTHORITY,6,425 2nd Street NW,WASHINGTON,DC,20001,1949,Other - Lodging/Residential,188720,183860,143,WEATHERNORMALZEDSOUREUI_KBTUFT,Lodging,2019,197,Does Not Meet BEPS,-27.41%,-20.00%,38.89550412,-77.01329693,398846.50021201,136406.30697676,299726,,{DF9A5348-F3C9-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-76.997021624033,38.9010699756106,107161,PM12001754,0858    0827,12001754,,Blair Shelter,,,635 I STREET NE,DISTRICT OF COLUMBIA,6,635 I Street NE,WASHINGTON,DC,20002,1932,Other - Lodging/Residential,17814,17525,143,WEATHERNORMALZEDSOUREUI_KBTUFT,Lodging,2019,198.8,Does Not Meet BEPS,-28.07%,-20.00%,38.90106219,-76.99701934,400258.55011784,137023.21732331,2520,,{DF9A5348-F468-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-76.9933282763363,38.850564445598,106795,PM11999182,5868S   0830,11999182,,801 East Shelter,,,2700 MARTIN LUTHER KING JR AV SE,DISTRICT OF COLUMBIA,8,2700 Martin Luther King Jr Avenue SE ,WASHINGTON,DC,20032,1950,Other - Lodging/Residential,60846,61877,143,WEATHERNORMALZEDSOUREUI_KBTUFT,Lodging,2019,180.1,Does Not Meet BEPS,-20.60%,-20.00%,38.85055667,-76.993326,400579.32981673,131416.7403186,301562,,{DF9A5348-F2FA-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0344108807339,38.9285333454052,107067,PM12004422,2672    0890,12004422,,La Casa Permanent Supportive Housing Program,,,1444 IRVING STREET NW,DISTRICT OF COLUMBIA,1,1444 Irving Street NW,WASHINGTON,DC,20010,1980,Other - Lodging/Residential,44850,30099,143,WEATHERNORMALZEDSOUREUI_KBTUFT,Lodging,2019,186.6,Does Not Meet BEPS,-23.37%,-20.00%,38.92852555,-77.03440858,397016.46041063,140072.43669567,306034,,{DF9A5348-F40A-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-76.9991637353675,38.9186262194844,107388,PM12004511,3620    0815,12004511,,Transportation Center/Fleet Fueling,,,2115 5TH STREET NE,DISTRICT OF COLUMBIA HOUSING AUTHORITY,5,2115 5TH STREET NE,WASHINGTON,DC,20002,1000,"Repair Services (Vehicle, Shoe, Locksmith, etc)",12000,12000,242,WEATHERNORMALZEDSOUREUI_KBTUFT,Service,2019,280.3,Does Not Meet BEPS,-13.66%,-20.00%,38.91861843,-76.99916145,400072.72008274,138972.1002774,286636,,{DF9A5348-F54B-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-77.010914546609,38.8767737368668,107097,PM12004313,0650N   0810,12004313,,Engine Company 7 and FEMS Fleet Maintenance Center,,,1103 HALF STREET SW,DISTRICT OF COLUMBIA,6,1101 HALF STREET SW,WASHINGTON,DC,20024,1000,"Repair Services (Vehicle, Shoe, Locksmith, etc)",53457,45296,242,WEATHERNORMALZEDSOUREUI_KBTUFT,Service,2019,303,Does Not Meet BEPS,-20.13%,-20.00%,38.87676595,-77.01091226,399053.12009454,134326.19758231,277735,,{DF9A5348-F428-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-77.013498981407,38.9246988551016,107144,PM12001686,PAR 01080008,12001686,,Bryant Street Garage,,,2500 1ST STREET NW,DISTRICT OF COLUMBIA,1,201 BRYANT STREET NW,WASHINGTON,DC,20001,1975,"Repair Services (Vehicle, Shoe, Locksmith, etc)",253020,36371,242,WEATHERNORMALZEDSOUREUI_KBTUFT,Service,2019,392.2,Does Not Meet BEPS,-38.30%,-20.00%,38.92469106,-77.01349669,398829.65018706,139646.29973035,226683,,{DF9A5348-F457-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-77.014880238788,38.8134699243276,107004,PM12004273,6264    0802,12004273,,FEMS Training Academy - New Building,,,ANACOSTIA FWY SW,DISTRICT OF COLUMBIA,8,4600 Overlook Avenue SW,WASHINGTON,DC,20001,1000,Adult Education,358523,14666,110,WEATHERNORMALZEDSOUREUI_KBTUFT,Education,2019,158.7,Does Not Meet BEPS,-30.69%,-20.00%,38.81346215,-77.01487796,398707.86264268,127299.08253894,812829,,{DF9A5348-F3CB-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-76.9806495707653,38.8492831499451,107396,PM12004519,5883    0032,12004519,,United Planning Org @ Frederick Douglass,,,STANTON RD SE,DISTRICT OF COLUMBIA,8,3240 STANTON ROAD SE,WASHINGTON,DC,20020,1000,Adult Education,11612,11612,110,WEATHERNORMALZEDSOUREUI_KBTUFT,Education,2019,212.7,Does Not Meet BEPS,-48.28%,-20.00%,38.84927537,-76.9806473,401679.92168261,131274.66385962,156534,,{DF9A5348-F553-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0178544199114,38.8835578135774,107194,PM12004257,0494    0037,12004257,,Consolidated Forensic Lab,,,415 4TH STREET SW,DISTRICT OF COLUMBIA,6,401 E Street SW,WASHINGTON,DC,20024,2012,Laboratory,287000,287000,318,WEATHERNORMALZEDSOUREUI_KBTUFT,Laboratory,2019,481.1,Does Not Meet BEPS,-33.90%,-20.00%,38.88355003,-77.01785213,398451.08015775,135079.37707069,309137,,{DF9A5348-F489-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0055902464526,38.8855008020661,108242,PM4018381,0733    0048,4018381,,Republican National Committee,,,310 1ST ST SE,REINCE PRIEBUS TRUSTEES,6,0310 1ST St SE,WASHINGTON,DC,20003,1971,Office,86102,76757,71,ENERGYSTARSCORE,Office_all,2019,48,Does Not Meet BEPS,-27.80%,-20.00%,38.88549302,-77.00558796,399515.18017871,135294.92733271,40849,,{DF9A5348-F8A1-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0315949141165,38.8999027703472,107357,PM1423296,0251    0012,1423296,,1399 New York Ave NW,,,1399 NEW YORK AVE NW,1399 EXECUTIVE TOWER LLC,2,1399 New York Ave NW,WASHINGTON,DC,20005,2002,Office,175784,143115,71,ENERGYSTARSCORE,Office_all,2019,54,Does Not Meet BEPS,-21.93%,-20.00%,38.89989498,-77.03159262,397259.53006467,136894.11762829,279124,,{DF9A5348-F52C-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0527026152289,38.9070099452575,108428,PM5809050,0024    1008,5809050,,"Sodium, LLC",,,2450 N ST NW,SODIUM LLC,2,"2450 N Street, NW",WASHINGTON,DC,20037,1990,Office,130580,88011,71,ENERGYSTARSCORE,Office_all,2019,27,Does Not Meet BEPS,-45.17%,-20.00%,38.90700216,-77.05270031,395429.02042107,137683.91726469,259698,,{DF9A5348-F95B-29BB-E053-792F520AEC22},2022/05/07 00:00:00+00
-77.0589480617693,38.9043694954254,107894,PM3998790,1196    0191,3998790,,Georgetown Place South,Not Applicable: Standalone Property,Not Applicable: Standalone Property,1111 30TH ST NW,COLUMBIA REALTY VENTRUE LLC,2,1101 30th St NW,WASHINGTON,DC,20007,1975,Office,278347,89058,71,ENERGYSTARSCORE,Office_all,2019,45,Does Not Meet BEPS,-30.52%,-20.00%,38.90436171,-77.05894576,394887.1299663,137391.13716134,275730,,{DF9A5348-F745-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-77.0309344740404,38.8980636106546,107447,PM2035970,0253    0068,2035970,,The Henry J Kaiser Family Foundation,,,1330 G ST NW,HENRY J KAISER FAMILY FOUNDATION,2,1330 G ST NW,WASHINGTON,DC,20005,2002,Office,95673,64160,71,ENERGYSTARSCORE,Office_all,2019,43,Does Not Meet BEPS,-32.27%,-20.00%,38.89805582,-77.03093218,397316.75008564,136689.93655572,242858,,{DF9A5348-F586-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0055410725805,38.9097722198312,107476,PM3198644,3518    0029,3198644,,Sirius XM,,,1500 ECKINGTON PL NE,XM 1500 ECKINGTON LLC,5,1500 Eckington Place NE,WASHINGTON,DC,20002,1912,Office,342902,174150,71,ENERGYSTARSCORE,Office_all,2019,2,Does Not Meet BEPS,-70.00%,-20.00%,38.90976443,-77.00553879,399519.60971566,137989.24701437,286273,,{DF9A5348-F5A3-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-76.9918181834595,38.9161184760021,108255,PM4021082,PAR 01420133,4021082,,Corporate Building,4021082,Corporate Building,1900 W PL NE,BLACK ENTERTAINMENT TELEVISION & DISTRICT OF COLUMBIA,5,1900 W Street NE,WASHINGTON,DC,20018,1985,Office,95000,95037,153,WEATHERNORMALZEDSOUREUI_KBTUFT,Office_all,2019,299.3,Does Not Meet BEPS,-48.88%,-20.00%,38.91611068,-76.9918159,400709.76012902,138693.75052816,290014,,{DF9A5348-F8AE-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-77.0202634109779,38.8946487154961,108512,PM9961605,0458    0824,9961605,,601 Indiana Ave: 601 Indiana Avenue Northwest,,,601 INDIANA AVE NW,BHB LP,2,601 Indiana Avenue Northwest,WASHINGTON,DC,20004,1963,Office,57083,56017,71,ENERGYSTARSCORE,Office_all,2019,53,Does Not Meet BEPS,-22.95%,-20.00%,38.89464093,-77.02026112,398242.34012648,136310.59709607,279843,,{DF9A5348-F9AF-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0741915731025,38.941494757263,107721,PM3669814,1825    0818,3669814,,3720 Upton,,,3720 UPTON ST NW,SIDWELL FRIENDS SCHOOL,3,3720 Upton St NW,WASHINGTON,DC,20016,1988,Office,112905,157000,71,ENERGYSTARSCORE,Office_all,2019,15,Does Not Meet BEPS,-54.72%,-20.00%,38.94148696,-77.07418926,393568.28033983,141513.31761415,222233,,{DF9A5348-F698-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0437786667331,38.9081097839859,107869,PM3983263,0115    0081,3983263,,The Sunderland Building,,,1320 19TH ST NW,THE SUNDERLAND BUILDING LP,2,1320 19th Street NW,WASHINGTON,DC,20036,1968,Office,59660,51424,71,ENERGYSTARSCORE,Office_all,2019,22,Does Not Meet BEPS,-49.05%,-20.00%,38.908102,-77.04377637,396203.09991942,137805.59946773,241061,,{DF9A5348-F72C-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-77.0412723950512,38.907533810613,107621,PM1605315,0158    0076,1605315,,NAB,,,1771 N ST NW,SRPF A/1771 N STREET LLC,2,"1771 N Street, NW",WASHINGTON,DC,20036,1969,Office,73315,55000,71,ENERGYSTARSCORE,Office_all,2019,24,Does Not Meet BEPS,-47.49%,-20.00%,38.90752602,-77.0412701,396420.44984394,137741.55972959,241743,,{DF9A5348-F634-29BB-E053-792F520AEC22},2022/04/29 00:00:00+00
-76.984592541108,38.8551774690061,108679,PM8670562,5877    1074,8670562,,Stanton Commons (st492),,,2375 ELVANS RD SE,MARTHAS TABLE HILLSDALE LLC,8,2375 Elvans Rd SE,WASHINGTON,DC,20020,2018,Office,56888,56888,71,ENERGYSTARSCORE,Office_all,2019,45,Does Not Meet BEPS,-30.52%,-20.00%,38.85516969,-76.98459027,401337.53957466,131928.9100797,313874,,{DF9A5348-FA56-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-77.0112452681302,38.8970559766433,107678,PM3502542,0628    0891,3502542,,Capitol Place I,,,555 NEW JERSEY AVE NW,SHELDON B KAMINS TRUSTEES,6,0555 New Jersey Ave NW,WASHINGTON,DC,20001,1983,Office,216300,149722,71,ENERGYSTARSCORE,Office_all,2019,38,Does Not Meet BEPS,-36.48%,-20.00%,38.89704819,-77.01124298,399024.70011029,136577.68705995,218676,,{DF9A5348-F66D-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0338677966207,38.9030307274104,107647,PM1765420,0216    0027,1765420,,1010 Vermont Avenue SPE LLC,,,1006 VERMONT AVE NW,1010 VERMONT AV SPE LLC,2,1010 Vermont Avenue NW,WASHINGTON,DC,20005,1927,Office,75579,72452,71,ENERGYSTARSCORE,Office_all,2019,33,Does Not Meet BEPS,-40.49%,-20.00%,38.90302294,-77.0338655,397062.50020406,137241.41701485,240257,,{DF9A5348-F64E-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0401739703036,38.9032043108603,107442,PM1994306,0163    0055,1994306,,Washington Square,,,1020 CONNECTICUT AVE NW,WASHINGTON SQUARE LLC,2,1050 Connecticut Avenue,WASHINGTON,DC,20036,1982,Office,967088,798697,71,ENERGYSTARSCORE,Office_all,2019,54,Does Not Meet BEPS,-21.93%,-20.00%,38.90319652,-77.04017167,396515.51035209,137260.90760956,243417,,{DF9A5348-F581-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0232473006157,38.9011385058059,107825,PM3353557,0403    0837,3353557,,801 Eye Street,,,801 I ST NW,TMG 801 EYE STREET LLC,2,"801 Eye Street, NW",WASHINGTON,DC,20001,1991,Office,541425,294161,71,ENERGYSTARSCORE,Office_all,2019,21,Does Not Meet BEPS,-49.84%,-20.00%,38.90113072,-77.02324501,397983.66998011,137031.07719465,279944,,{DF9A5348-F700-29BB-E053-792F520AEC22},2022/05/19 00:00:00+00
-77.0186742991606,38.8855776355326,107433,PM1878470,0493    0806,1878470,,FCP-500,,,500 C ST SW,FEDERAL CENTER OFFICE ASSOCIATES LLC,6,"500 C Street, SW",WASHINGTON,DC,20024,1982,Office,436223,329549,71,ENERGYSTARSCORE,Office_all,2019,37,Does Not Meet BEPS,-37.29%,-20.00%,38.88556985,-77.01867201,398379.99005974,135303.6068955,276666,,{DF9A5348-F578-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-77.0189069578676,38.8940926761247,108571,PM6410079,0490    0038,6410079,,H. Carl Moultrie Bldg,,,500 INDIANA AVENUE NW,DISTRICT OF COLUMBIA,2,500 Indiana Ave NW,WASHINGTON,DC,20001,1978,Courthouse,838980,645000,71,ENERGYSTARSCORE,Office_all,2019,27,Does Not Meet BEPS,-45.17%,-20.00%,38.89408489,-77.01890467,398359.99989623,136248.84701951,285553,,{DF9A5348-F9EA-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-77.0359151487059,38.909387516356,107887,PM3988101,0195    0848,3988101,,Carnegie Institution of Washington,,,1530 P ST NW,CARNEGIE INSTITUTION OF WASHINGTON,2,1530 P Street NW,WASHINGTON,DC,20005,1908,Office,51761,51761,71,ENERGYSTARSCORE,Office_all,2019,28,Does Not Meet BEPS,-44.40%,-20.00%,38.90937973,-77.03591285,396885.190296,137947.14026564,293210,,{DF9A5348-F73E-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-77.0385699009422,38.9004991190437,107446,PM2015806,0165    0028,2015806,,800 Connecticut Ave. NW,,,800 CONNECTICUT AVE NW,ANN T MAIATICO TRUSTEE,2,800 Connecticut Ave. NW,WASHINGTON,DC,20006,1991,Office,221171,125938,71,ENERGYSTARSCORE,Office_all,2019,45,Does Not Meet BEPS,-30.52%,-20.00%,38.90049133,-77.03856761,396654.51959781,136960.54975764,301059,,{DF9A5348-F585-29BB-E053-792F520AEC22},2022/05/10 00:00:00+00
-77.0313551677751,38.8950104730341,107057,PM12004411,0255    0800,12004411,,John A. Wilson Building,,,1350 PENNSYLVANIA AVENUE NW,DISTRICT OF COLUMBIA,2,1350 Pennsylvania Avenue NW,WASHINGTON,DC,20004,1904,Office,278242,268381,71,ENERGYSTARSCORE,Office_all,2019,32,Does Not Meet BEPS,-41.28%,-20.00%,38.89500269,-77.03135287,397280.1404147,136351.02733145,293203,,{DF9A5348-F400-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0340676637686,38.9051188058279,107685,PM3628699,0214    0861,3628699,,Madison Office Building,,,1155 15TH STREET NW,SIDRA MADISON LLC,2,1155 15th st. NW,WASHINGTON,DC,20007,1962,Office,112800,112800,71,ENERGYSTARSCORE,Office_all,2019,40,Does Not Meet BEPS,-34.83%,-20.00%,38.90511102,-77.03406537,397045.24994028,137473.21723652,240252,,{DF9A5348-F674-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0299822962677,38.897849667058,107518,PM2267,0253    0847,2267,,600 Thirteenth St,,,600 13TH ST NW,UNION INVESTMENT REAL ESTATE GMBH,2,600 13th St NW,WASHINGTON,DC,20005,1997,Office,251557,257943,71,ENERGYSTARSCORE,Office_all,2019,51,Does Not Meet BEPS,-24.94%,-20.00%,38.89784188,-77.02998,397399.34030584,136666.15995405,240664,,{DF9A5348-F5CD-29BB-E053-792F520AEC22},2022/05/12 00:00:00+00
-77.0673878889014,38.9041017078913,107904,PM4000444,1184    0049,4000444,,3333 K Street NW,,,3333 K ST NW,FRIENDS OF THE LEGAL SERVICES CORPORATION,2,"3333 K Street, NW",WASHINGTON,DC,20007,1989,Office,83956,68884,71,ENERGYSTARSCORE,Office_all,2019,40,Does Not Meet BEPS,-34.83%,-20.00%,38.90409392,-77.06738558,394155.05035821,137361.91684634,273706,,{DF9A5348-F74F-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0392738604855,38.9049741189959,108303,PM4851882,0162    0098,4851882,,1717 DeSales,,,1717 DE SALES ST NW,1717 DESALES STREET LLC,2,1717 DeSales Street NW,WASHINGTON,DC,20036,1979,Office,94968,94968,71,ENERGYSTARSCORE,Office_all,2019,3,Does Not Meet BEPS,-67.96%,-20.00%,38.90496633,-77.03927156,396593.6703829,137457.33685985,806309,,{DF9A5348-F8DE-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0179034607259,38.8856231584988,107802,PM3603031,0493    0808,3603031,,FCP-400,,,301 4TH ST SW,FEDERAL CENTER OFFICE ASSOCIATES LLC,6,"400 C Street, SW",WASHINGTON,DC,20024,1984,Office,505175,422684,71,ENERGYSTARSCORE,Office_all,2019,43,Does Not Meet BEPS,-32.27%,-20.00%,38.88561537,-77.01790117,398446.87021606,135308.64657041,276613,,{DF9A5348-F6E9-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0283926794251,38.8957172165147,107574,PM2840677,0291    0037,2840677,,1201 Pennsylvania Ave.,,,1201 PENNSYLVANIA AVE NW,1201 LAND LP,2,1201 Pennsylvania Ave. NW,WASHINGTON,DC,20004,1981,Office,642329,469147,71,ENERGYSTARSCORE,Office_all,2019,42,Does Not Meet BEPS,-33.13%,-20.00%,38.89570943,-77.02839039,397537.15976649,136429.39697338,240937,,{DF9A5348-F605-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-77.0461630352342,38.9041152657801,107761,PM3512114,0100    1394,3512114,,CO/GLC 11320/2055 L ST NW/WASHINGTON/DC,,,2055 L ST NW,VERIZON WASHINGTON DC INC,2,2055 L ST NW,WASHINGTON,DC,20036,1905,Office,137010,253500,153,WEATHERNORMALZEDSOUREUI_KBTUFT,Office_all,2019,484.2,Does Not Meet BEPS,-68.40%,-20.00%,38.90410748,-77.04616074,395996.06974606,137362.27716937,240945,,{DF9A5348-F6C0-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0285232579386,38.8976649736104,107575,PM2895757,0289    0832,2895757,,1201 F St,,,1201 F ST NW,1201 F STREET LLC,2,"1201 F Street, NW",WASHINGTON,DC,20004,2000,Office,325757,240578,71,ENERGYSTARSCORE,Office_all,2019,52,Does Not Meet BEPS,-23.96%,-20.00%,38.89765719,-77.02852097,397525.89962382,136645.61733888,240934,,{DF9A5348-F606-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0479178232548,38.9054583353388,107620,PM1600732,0070    0195,1600732,,1200 New Hampshire,,,2115 M ST NW,NEW HAMPSHIRE AVENUE OWNER LLC,2,1200 New Hampshire Avenue,WASHINGTON,DC,20036,1979,Office,284658,325826,71,ENERGYSTARSCORE,Office_all,2019,52,Does Not Meet BEPS,-23.96%,-20.00%,38.90545055,-77.04791552,395843.94038727,137511.44724081,242474,,{DF9A5348-F633-29BB-E053-792F520AEC22},2022/05/11 00:00:00+00
-77.0216559926624,38.9142774241644,107889,PM3989383,0441    2541,3989383,,Progression Place Office,,,1805 7TH ST NW,UNITED NEGRO COLLEGE FUND INC,1,"1805 7th Street, NW",WASHINGTON,DC,20001,2011,Office,109793,98425,71,ENERGYSTARSCORE,Office_all,2019,34,Does Not Meet BEPS,-39.70%,-20.00%,38.91426963,-77.0216537,398122.05013082,138489.56956741,309672,,{DF9A5348-F740-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-77.0332061503815,38.9010174863688,107344,PM1411430,0220    0067,1411430,,875 15th St NW,,,875 15TH ST NW,JP MORGAN CHASE NATIONAL ASSOCIATION,2,875 15th St NW,WASHINGTON,DC,20002,2005,Office,164340,258777,71,ENERGYSTARSCORE,Office_all,2019,48,Does Not Meet BEPS,-27.80%,-20.00%,38.9010097,-77.03320386,397119.80969142,137017.91008833,300407,,{DF9A5348-F51F-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0626369519636,38.9434773987143,107997,PM3994435,2051    0006,3994435,,4201 Connecticut Ave NW,,,4201 CONNECTICUT AVE NW,BRICKMAN 4201 CONNECTICUT AVENUE LLC,3,4201 Connecticut Ave NW,WASHINGTON,DC,20008,1966,Office,109032,68640,71,ENERGYSTARSCORE,Office_all,2019,41,Does Not Meet BEPS,-33.99%,-20.00%,38.9434696,-77.06263465,394570.13967557,141732.65754583,220631,,{DF9A5348-F7AC-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0291081490683,38.8995680261732,107349,PM1417487,0288    0058,1417487,,Herald Square - 1250 H Street N.W.,,,1250 H ST NW,HUB PROPERTIES TRUST,2,1250 H Street N.W.,WASHINGTON,DC,20005,1990,Office,246351,209500,71,ENERGYSTARSCORE,Office_all,2019,43,Does Not Meet BEPS,-32.27%,-20.00%,38.89956024,-77.02910586,397475.22969587,136856.88709455,240931,,{DF9A5348-F524-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0406460616116,38.9090546122654,107763,PM3512309,0157    0864,3512309,,Brookings Institution Annex,,,1755 MASSACHUSETTS AVE NW,BROOKINGS INSTITUTION,2,1755 Massachusetts Avenue N.W.,WASHINGTON,DC,20036,1964,Office,173315,67068,71,ENERGYSTARSCORE,Office_all,2019,38,Does Not Meet BEPS,-36.48%,-20.00%,38.90904682,-77.04064376,396474.85042173,137910.35658253,279379,,{DF9A5348-F6C2-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-77.0253622046939,38.884667527773,107824,PM3353545,0387    0871,3353545,,L Enfant Plaza - North,,,970 D ST SW,POTOMAC REEK ASSOCIATES LP,6,"955 L'Enfant Plaza, SW",WASHINGTON,DC,20024,1968,Office,276288,326513,71,ENERGYSTARSCORE,Office_all,2019,54,Does Not Meet BEPS,-21.93%,-20.00%,38.88465974,-77.02535991,397799.71036387,135202.71759866,291726,,{DF9A5348-F6FF-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.031571955002,38.9042897475364,108006,PM3997131,0247    0093,3997131,,American Dental Association,,,1111 14TH ST NW,AMERICAN DENTAL ASSOCIATION,2,1111 14th St NW,WASHINGTON,DC,20005,1981,Office,82682,71040,71,ENERGYSTARSCORE,Office_all,2019,23,Does Not Meet BEPS,-48.27%,-20.00%,38.90428196,-77.03156966,397261.69011899,137381.10703858,240638,,{DF9A5348-F7B5-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0475700481899,38.9064084982545,106942,PM10385889,0070    0188,10385889,,Ellington Building,,,2121 WARD PL NW,ELLINGTON BUILDING LLC,2,"2121 Ward Place, N.W.",WASHINGTON,DC,20037,1994,Office,55474,51833,71,ENERGYSTARSCORE,Office_all,2019,16,Does Not Meet BEPS,-53.88%,-20.00%,38.90640071,-77.04756775,395874.15995214,137616.90694008,279548,,{DF9A5348-F38D-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
